Row ID,Order ID,Order Date,Ship Date,Customer Name,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
977,US-2023-123260,8/26/2023,8/30/2023,Frank Merwin,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Binders,1.08,2,0.7,-0.792
978,US-2023-115413,8/26/2023,09-01-2023,Paul Prost,First Class,Corporate,United States,Detroit,Michigan,48205,Central,Technology,Machines,3059.982,2,0.1,679.996
979,US-2023-124688,8/27/2023,8/29/2023,Corey Catlett,First Class,Consumer,United States,Wilmington,North Carolina,28403,South,Office Supplies,Binders,3.282,2,0.7,-2.6256
980,US-2023-124688,8/27/2023,8/29/2023,Corey Catlett,First Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,34.02,3,0.0,16.6698
981,US-2023-143336,8/27/2023,09-01-2023,Zuschuss Donatelli,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Chairs,599.292,6,0.1,93.2232
982,US-2023-143336,8/27/2023,09-01-2023,Zuschuss Donatelli,Second Class,Consumer,United States,Louisville,Colorado,80027,West,Office Supplies,Art,3.392,1,0.2,0.8056
983,US-2023-101266,8/27/2023,8/30/2023,Michael Moore,Second Class,Consumer,United States,Louisville,Colorado,80027,West,Technology,Phones,559.984,2,0.2,55.9984
984,US-2023-124688,8/27/2023,8/29/2023,Corey Catlett,Second Class,Consumer,United States,Louisville,Colorado,80027,West,Furniture,Chairs,603.92,5,0.2,75.49
985,US-2023-143336,8/27/2023,09-01-2023,Zuschuss Donatelli,Standard Class,Home Office,United States,Pasadena,Texas,77506,Central,Office Supplies,Labels,7.968,2,0.2,2.5896
986,US-2023-169775,8/29/2023,09-02-2023,Ryan Akin,Standard Class,Home Office,United States,Pasadena,Texas,77506,Central,Office Supplies,Envelopes,27.968,4,0.2,9.4392
987,US-2023-169775,8/29/2023,09-02-2023,Ryan Akin,Standard Class,Home Office,United States,Pasadena,Texas,77506,Central,Technology,Machines,336.51,3,0.4,44.868
988,US-2023-169775,8/29/2023,09-02-2023,Ryan Akin,Same Day,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,1.112,2,0.8,-1.8904
989,US-2023-135699,8/29/2023,8/29/2023,Hilary Holden,Standard Class,Corporate,United States,Auburn,New York,13021,East,Furniture,Furnishings,520.05,5,0.0,72.807
990,US-2023-135699,8/29/2023,8/29/2023,Hilary Holden,Standard Class,Corporate,United States,Auburn,New York,13021,East,Office Supplies,Art,17.97,3,0.0,5.2113
991,US-2023-146500,8/30/2023,09-04-2023,Annie Thurman,Second Class,Home Office,United States,Jacksonville,Florida,32216,South,Furniture,Chairs,1166.92,5,0.2,131.2785
992,US-2023-146500,8/30/2023,09-04-2023,Annie Thurman,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,14.624,2,0.2,5.484
993,US-2023-143385,8/31/2023,09-05-2023,Shirley Jackson,First Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Fasteners,10.23,3,0.0,4.9104
994,US-2023-126522,09-01-2023,09-05-2023,Larry Tron,First Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Paper,154.9,5,0.0,69.705
995,US-2023-165428,09-01-2023,09-04-2023,Jack Lebron,Standard Class,Corporate,United States,Virginia Beach,Virginia,23464,South,Office Supplies,Binders,2715.93,7,0.0,1276.4871
996,US-2023-109855,09-01-2023,09-05-2023,Lena Hernandez,Standard Class,Corporate,United States,Virginia Beach,Virginia,23464,South,Technology,Phones,617.97,3,0.0,173.0316
997,US-2023-165428,09-01-2023,09-04-2023,Jack Lebron,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Envelopes,10.67,1,0.0,4.9082
998,US-2023-109855,09-01-2023,09-05-2023,Lena Hernandez,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Storage,36.63,3,0.0,9.8901
999,US-2023-157721,09-02-2023,09-05-2023,Justin MacKendrick,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Furniture,Furnishings,24.1,5,0.0,9.158
1000,US-2023-157721,09-02-2023,09-05-2023,Justin MacKendrick,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Furniture,Furnishings,33.11,7,0.0,12.9129
